@relation AllApplicationsOverSSHLabeldTraffic

@attribute min_fpktl numeric
@attribute min_bpktl numeric
@attribute mean_bpktl numeric
@attribute min_biat numeric
@attribute mean_biat numeric
@attribute total_fvolume numeric
@attribute class {TELNET,FTP,HTTP,DNS,lime,localForwarding,remoteForwarding,scp,sftp,x11,shell}

@data
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,278,310,0,0,303,lime
77,-1,-1,0,0,2670,lime
57,111,111,0,0,57,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
57,113,113,0,0,57,lime
59,-1,-1,0,0,59,lime
61,-1,-1,0,0,61,lime
101,101,207,216,216,1245,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,178,lime
124,-1,-1,0,0,124,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,1780,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,201,lime
101,92,240,104,104,404,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,178,lime
77,61,61,0,0,402,lime
77,-1,-1,0,0,178,lime
77,515,515,0,0,201,lime
59,-1,-1,0,0,59,lime
77,236,236,0,0,201,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,402,lime
52,52,79,226,66990,992,FTP
51,-1,-1,0,0,51,lime
101,-1,-1,0,0,101,lime
40,40,42,1964,68818,625457,lime
77,-1,-1,0,0,178,lime
101,92,119,0,0,202,lime
101,146,146,0,0,101,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
101,639,639,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,636,637,0,0,404,lime
101,-1,-1,0,0,101,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,1958,lime
77,-1,-1,0,0,2670,lime
77,-1,-1,0,0,356,lime
101,634,635,12262,12262,909,lime
101,-1,-1,0,0,101,lime
101,635,635,0,0,101,lime
77,-1,-1,0,0,201,lime
101,636,636,0,0,707,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,2492,lime
101,634,634,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
101,246,428,0,0,202,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
101,260,376,0,0,404,lime
40,40,1485,5,95349,78602,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,890,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,202,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,1068,lime
101,635,635,0,0,202,lime
77,634,634,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
101,200,292,0,0,303,lime
77,-1,-1,0,0,178,lime
101,471,471,0,0,101,lime
77,-1,-1,0,0,1068,lime
77,634,634,0,0,201,lime
101,639,639,0,0,101,lime
77,517,517,0,0,201,lime
77,-1,-1,0,0,77,lime
48,40,44,1954,111231,2181584,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
101,101,149,0,0,561,lime
77,634,634,0,0,201,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
77,634,634,0,0,201,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
77,293,422,0,0,402,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,178,lime
57,112,112,0,0,57,lime
77,-1,-1,0,0,77,lime
101,610,624,0,0,202,lime
58,72,133,861,60086,3119,DNS
101,182,215,0,0,202,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,462,lime
101,634,634,18823,18823,404,lime
51,-1,-1,0,0,51,lime
101,-1,-1,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,178,lime
101,637,637,0,0,101,lime
77,-1,-1,0,0,178,lime
124,-1,-1,0,0,124,lime
77,293,422,0,0,402,lime
77,-1,-1,0,0,2848,lime
40,40,81,44,23694,128233,FTP
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
40,40,43,556,223717,2002220,lime
59,167,167,0,0,59,lime
124,-1,-1,0,0,124,lime
101,246,246,0,0,101,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,1424,lime
40,40,43,160,81857,1118363,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
101,446,446,0,0,202,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,201,lime
101,302,302,10719,10719,202,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,-1,-1,0,0,101,lime
101,454,454,0,0,101,lime
101,68,68,0,0,202,lime
51,-1,-1,0,0,51,lime
101,608,608,0,0,101,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,303,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,201,lime
57,113,113,0,0,57,lime
101,332,332,5398,5398,202,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,356,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
101,634,634,0,0,303,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
101,598,615,0,0,202,lime
57,112,112,0,0,57,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
77,517,517,0,0,201,lime
77,-1,-1,0,0,201,lime
101,636,636,0,0,101,lime
101,356,380,0,0,202,lime
59,-1,-1,0,0,59,lime
101,557,584,0,0,202,lime
51,-1,-1,0,0,51,lime
59,167,167,0,0,59,lime
101,-1,-1,0,0,101,lime
124,628,628,0,0,124,lime
59,-1,-1,0,0,59,lime
101,568,617,0,0,404,lime
59,-1,-1,0,0,59,lime
101,634,634,0,0,101,lime
77,634,634,0,0,201,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,2492,lime
101,471,471,0,0,101,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
77,564,564,0,0,201,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
101,261,371,0,0,303,lime
52,52,658,18,384016,5001,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,2492,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,77,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,356,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
40,40,99,1585,125831,136529,lime
60,72,117,874,159858,3181,DNS
101,514,581,0,0,606,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,202,lime
101,-1,-1,0,0,101,lime
101,634,634,0,0,202,lime
40,40,55,1472,242789,679213,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,637,637,0,0,101,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,248,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,303,lime
40,40,1229,6,120363,2274,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
101,182,232,0,0,303,lime
77,-1,-1,0,0,1246,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
77,293,422,0,0,402,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,356,lime
59,167,167,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
101,212,292,6073,6073,303,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
59,167,167,0,0,59,lime
40,40,42,1624,107148,471577,lime
40,40,1376,7,189888,3166,lime
124,-1,-1,0,0,124,lime
101,500,500,0,0,202,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
101,308,406,0,0,202,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
77,293,408,0,0,402,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,356,lime
77,-1,-1,0,0,2670,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
101,302,302,0,0,202,lime
59,154,154,0,0,59,lime
40,40,81,42,22501,133948,FTP
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,236,236,482359,482359,202,lime
77,-1,-1,0,0,77,lime
101,598,598,0,0,101,lime
101,-1,-1,0,0,303,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,167,167,0,0,59,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,248,lime
59,168,168,0,0,59,lime
101,592,622,0,0,303,lime
59,167,167,0,0,59,lime
51,102,134,0,0,110,lime
77,-1,-1,0,0,178,lime
101,560,568,0,0,303,lime
101,633,633,0,0,101,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,101,lime
101,302,302,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,202,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
59,154,154,0,0,59,lime
51,103,135,937136,937136,110,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,77,lime
77,564,564,0,0,201,lime
101,634,635,0,0,202,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,890,lime
77,-1,-1,0,0,201,lime
101,634,634,0,0,303,lime
101,637,637,0,0,303,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,1424,lime
59,167,167,0,0,59,lime
59,168,168,0,0,59,lime
77,-1,-1,0,0,356,lime
51,102,134,0,0,110,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,634,634,0,0,402,lime
40,40,45,2017,39418,862899,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,201,lime
101,300,300,0,0,101,lime
101,-1,-1,0,0,101,lime
59,73,116,863,95805,2720,DNS
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
101,634,634,0,0,101,lime
59,-1,-1,0,0,59,lime
51,89,89,0,0,51,lime
59,-1,-1,0,0,59,lime
101,61,61,0,0,202,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
51,113,113,205,97543,204,lime
101,621,621,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,356,lime
77,-1,-1,0,0,154,lime
101,634,634,0,0,202,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,278,310,0,0,303,lime
77,-1,-1,0,0,2670,lime
57,111,111,0,0,57,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
57,113,113,0,0,57,lime
59,-1,-1,0,0,59,lime
61,-1,-1,0,0,61,lime
101,101,207,216,216,1245,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,178,lime
124,-1,-1,0,0,124,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,1780,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,201,lime
101,92,240,104,104,404,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,178,lime
77,61,61,0,0,402,lime
77,-1,-1,0,0,178,lime
77,515,515,0,0,201,lime
59,-1,-1,0,0,59,lime
77,236,236,0,0,201,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,402,lime
52,52,79,226,66990,992,FTP
51,-1,-1,0,0,51,lime
101,-1,-1,0,0,101,lime
40,40,42,1964,67448,676049,lime
77,-1,-1,0,0,178,lime
101,92,119,0,0,202,lime
101,146,170,19548,19548,303,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
101,639,639,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,636,637,0,0,404,lime
101,-1,-1,0,0,101,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,1958,lime
77,-1,-1,0,0,2670,lime
77,-1,-1,0,0,356,lime
101,634,635,12262,12262,909,lime
101,-1,-1,0,0,101,lime
101,635,635,0,0,101,lime
77,-1,-1,0,0,201,lime
101,636,636,0,0,707,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,2492,lime
101,634,634,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
101,246,428,0,0,202,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
101,260,376,0,0,404,lime
40,40,1486,5,94863,80286,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,890,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,202,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,1068,lime
101,635,635,0,0,202,lime
77,634,634,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
101,200,292,0,0,303,lime
77,-1,-1,0,0,178,lime
101,471,471,0,0,101,lime
77,-1,-1,0,0,1068,lime
77,634,634,0,0,201,lime
101,639,639,0,0,101,lime
77,517,517,0,0,201,lime
77,-1,-1,0,0,77,lime
48,40,44,1954,112088,2261404,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
101,101,149,0,0,561,lime
77,634,634,0,0,201,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
77,634,634,0,0,201,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
77,293,422,0,0,402,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,178,lime
57,112,112,0,0,57,lime
77,-1,-1,0,0,77,lime
101,610,624,0,0,202,lime
58,72,133,861,60086,3119,DNS
101,182,215,0,0,202,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,462,lime
101,634,634,18823,18823,404,lime
51,-1,-1,0,0,51,lime
101,-1,-1,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,178,lime
101,637,637,0,0,101,lime
77,-1,-1,0,0,178,lime
124,-1,-1,0,0,124,lime
77,293,422,0,0,402,lime
77,-1,-1,0,0,2848,lime
40,40,81,44,23694,128233,FTP
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
40,40,43,556,226560,2094972,lime
59,167,167,0,0,59,lime
124,-1,-1,0,0,124,lime
101,246,246,0,0,101,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,1424,lime
40,40,43,160,82277,1160523,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
101,446,446,0,0,202,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,201,lime
101,302,302,10719,10719,202,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,-1,-1,0,0,101,lime
101,454,454,0,0,101,lime
101,68,68,0,0,202,lime
51,-1,-1,0,0,51,lime
101,608,608,0,0,101,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,303,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,201,lime
57,113,113,0,0,57,lime
101,332,332,5398,5398,202,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,356,lime
101,-1,-1,0,0,101,lime
40,40,538,169,63123,893,lime
59,-1,-1,0,0,59,lime
101,634,634,0,0,303,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
101,598,615,0,0,202,lime
57,112,112,0,0,57,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
77,517,517,0,0,201,lime
77,-1,-1,0,0,201,lime
101,636,636,0,0,101,lime
101,356,380,0,0,202,lime
59,-1,-1,0,0,59,lime
101,557,584,0,0,202,lime
51,-1,-1,0,0,51,lime
59,167,167,0,0,59,lime
101,-1,-1,0,0,101,lime
124,628,628,0,0,124,lime
59,-1,-1,0,0,59,lime
101,568,617,0,0,404,lime
59,-1,-1,0,0,59,lime
101,634,634,0,0,101,lime
77,634,634,0,0,201,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,2492,lime
101,471,471,0,0,101,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
77,564,564,0,0,201,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
101,261,371,0,0,303,lime
52,52,658,18,384016,5001,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,2492,lime
59,-1,-1,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,77,lime
51,103,135,0,0,110,lime
77,-1,-1,0,0,356,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
40,40,108,1585,125831,136529,lime
60,72,117,874,159858,3181,DNS
101,514,581,0,0,606,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,202,lime
101,-1,-1,0,0,101,lime
101,634,634,0,0,202,lime
40,40,55,1472,242789,679213,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,637,637,0,0,101,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,248,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,303,lime
40,40,46,158104,158104,632,lime
40,40,1223,6,140941,3074,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
101,182,232,0,0,303,lime
77,-1,-1,0,0,1246,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
77,293,422,0,0,402,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,356,lime
59,167,167,0,0,59,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
101,212,292,6073,6073,303,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
59,167,167,0,0,59,lime
40,40,42,1624,106598,498055,lime
40,40,1376,7,189888,3166,lime
124,-1,-1,0,0,124,lime
101,500,500,0,0,202,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
101,308,406,0,0,202,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
77,293,408,0,0,402,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,356,lime
77,-1,-1,0,0,2670,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,178,lime
101,302,302,0,0,202,lime
59,154,154,0,0,59,lime
40,40,81,42,22501,133948,FTP
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,202,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,236,236,482359,482359,202,lime
77,-1,-1,0,0,77,lime
101,598,598,0,0,101,lime
101,-1,-1,0,0,303,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,167,167,0,0,59,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,248,lime
59,168,168,0,0,59,lime
101,592,622,0,0,303,lime
59,167,167,0,0,59,lime
51,102,134,0,0,110,lime
77,-1,-1,0,0,178,lime
101,560,568,0,0,303,lime
101,633,633,0,0,101,lime
77,-1,-1,0,0,201,lime
101,-1,-1,0,0,101,lime
101,302,302,0,0,101,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,202,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
59,154,154,0,0,59,lime
51,103,135,937136,937136,110,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,77,lime
77,564,564,0,0,201,lime
101,634,635,0,0,202,lime
59,-1,-1,0,0,59,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,890,lime
77,-1,-1,0,0,201,lime
101,634,634,0,0,303,lime
101,637,637,0,0,303,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,1424,lime
59,167,167,0,0,59,lime
59,168,168,0,0,59,lime
77,-1,-1,0,0,356,lime
51,102,134,0,0,110,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,634,634,0,0,402,lime
40,40,45,2017,39583,921923,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,201,lime
101,300,300,0,0,101,lime
101,-1,-1,0,0,101,lime
59,73,116,863,95805,2720,DNS
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
101,634,634,0,0,101,lime
59,-1,-1,0,0,59,lime
51,89,89,0,0,51,lime
59,-1,-1,0,0,59,lime
101,61,61,0,0,202,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
51,113,113,205,97543,204,lime
101,621,621,0,0,101,lime
77,-1,-1,0,0,178,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,356,lime
77,-1,-1,0,0,154,lime
101,634,634,0,0,202,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,201,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,278,310,0,0,303,lime
77,-1,-1,0,0,2670,lime
57,111,111,0,0,57,lime
124,-1,-1,0,0,124,lime
124,-1,-1,0,0,124,lime
57,113,113,0,0,57,lime
59,-1,-1,0,0,59,lime
61,-1,-1,0,0,61,lime
101,101,207,216,216,1245,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,178,lime
124,-1,-1,0,0,124,lime
51,-1,-1,0,0,51,lime
77,-1,-1,0,0,1780,lime
77,-1,-1,0,0,201,lime
77,-1,-1,0,0,201,lime
101,92,230,104,104,505,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,178,lime
77,-1,-1,0,0,178,lime
77,61,61,0,0,402,lime
77,-1,-1,0,0,178,lime
77,515,515,0,0,201,lime
59,-1,-1,0,0,59,lime
77,236,236,0,0,201,lime
101,634,634,0,0,101,lime
77,-1,-1,0,0,402,lime
52,52,79,226,66990,992,FTP
51,-1,-1,0,0,51,lime
101,-1,-1,0,0,101,lime
40,40,42,1964,66241,729641,lime
77,-1,-1,0,0,178,lime
101,92,119,0,0,202,lime
101,146,170,19548,19548,303,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
101,639,639,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,77,lime
124,-1,-1,0,0,124,lime
101,-1,-1,0,0,101,lime
101,636,637,0,0,404,lime
101,-1,-1,0,0,101,lime
101,-1,-1,0,0,101,lime
77,-1,-1,0,0,1958,lime
77,-1,-1,0,0,2670,lime
77,-1,-1,0,0,356,lime
101,634,635,12262,12262,909,lime
101,-1,-1,0,0,101,lime
101,635,635,0,0,101,lime
40,40,411,960,413422,672,lime
77,-1,-1,0,0,201,lime
101,636,636,0,0,707,lime
77,-1,-1,0,0,77,lime
101,-1,-1,0,0,101,lime
59,-1,-1,0,0,59,lime
77,-1,-1,0,0,77,lime
77,-1,-1,0,0,2492,lime
101,634,634,0,0,202,lime
124,-1,-1,0,0,124,lime
77,-1,-1,0,0,201,lime
59,-1,-1,0,0,59,lime
124,-1,-1,0,0,124,lime
101,246,428,0,0,202,lime
77,-1,-1,0,0,178,lime
101,-1,-1,0,0,101,lime
101,260,376,0,0,404,lime
40,40,1485,5,95624,82234,lime
77,-1,-1,0,0,77,lime
59,167,167,0,0,59,lime
77,-1,-1,0,0,201,lime
